"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165"
"131",NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"132",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"133",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"134",NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,1,1,NA,NA,1
"135",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"136",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"137",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"138",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"139",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"140",NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1
"141",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"142",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"143",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"144",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"145",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"146",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"147",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"148",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"151",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"152",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"153",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"154",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"155",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"156",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"157",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"158",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"159",NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,1
"160",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"161",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1
"162",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"163",NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1
"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA
"165",NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
